24, 0, 40960, 2743.4
25, 0, 40960, 2472.9
26, 0, 40960, 2472.0
27, 0, 40960, 2643.4
05, 0, 40960, 4100.0
06, 0, 40960, 4100.0
07, 0, 40960, 0.0
